url,product_name,barcode,brand,quantity,serving_size,nutriscore_letter,nova_group,ingredients_text,allergens,traces,energy_kj_100g,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,main_image_url,categories,contains_palm_oil,vegetarian_status,vegan_status,fruits_vegetables_nuts_percent,nutrient_level_fat,nutrient_level_saturated_fat,nutrient_level_sugars,nutrient_level_salt,additives,packaging,stores,countries,origins,manufacturing_places,ecoscore_grade,ecoscore_score,carbon_footprint_100g
https://world.openfoodfacts.org/product/7613035040823/nestle-dessert,Nestlé Dessert – 205g,7.61304E+12,Nestlé,205g,25g,E,4,"French: Sucre, pâte de cacao (Afrique de l'Ouest, Amérique du Sud), beurre de cacao, émulsifiant (lécithine), arôme naturel de vanille de Madagascar. Cacao : 53% minimum. Peut contenir : LAIT , FRUITS A COQUE .",,"Milk, Nuts",2.285,548,34.1,20.2,50.7,46.4,7.3,6,0.01,https://images.openfoodfacts.org/images/products/761/303/504/0823/front_en.357.200.jpg,"Snacks, Desserts, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar, Dark chocolate bar for cooking with more than 40% cocoa",,,,,high,high,high,low,"['E322 - Lecithins', 'E322i - Lecithin']","Metal , Recyclable Metals , Aluminium , Barquette , Boîte , Papier","Carrefour market , Coccinelle , carrefour.fr , Carrefour","Belgium , France , Germany , Réunion , Switzerland","Africa , Madagascar , Amérique-du-sud",,,,
https://world.openfoodfacts.org/product/6111259342828/petit-beurre-be,Petit beurre – Bé – 60g,6.11126E+12,Bé,60g,58g,D,4,"French: Farine de blé , Sucre, Beurre 11%, Fins éclats de caramel (Sucre, Lait écrémé en poudre), Huiles végétales hydrogénée (Palme), Amidon, Œufs entier liquide pasteurisé, Lait écrémé en poudre, Sirop de sucre inverti, poudres à lever (Pyrophosphate acide de sodium, Bicarbonates de sodium, Bicarbonates d'ammonium), sel, émulsifiant ( lécithines de soja ), arôme (vanilline). *Contient: Blé (céréales contenant du gluten ), œufs , soja et lait .","Eggs, Gluten, Milk, Soybeans",Nuts,1.771,427,17.5,8.5,60,15.3,1.2,6.6,0.23,https://images.openfoodfacts.org/images/products/611/125/934/2828/front_fr.21.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Petit-Beurre, Biscuit au beurre, Snacks sucrés",TRUE,unknown,,,moderate,high,high,low,"['E322 - Lecithins', 'E322i - Lecithin', 'E450 - Diphosphates', 'E450i - Disodium diphosphate', 'E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate', 'E503 - Ammonium carbonates', 'E503ii - Ammonium hydrogen carbonate']",Glass,Marjane shops,Morocco,Morocco,,,,
https://world.openfoodfacts.org/product/3256540000698/pains-au-lait-x10-pasquier,Pains au lait x10 – Pasquier – 350 g,3.25654E+12,Pasquier,350 g,35 g,C,4,"wheat flour 43%, sourdough 21%, wheat flour 11%, water, salt, fresh eggs 11%, sugar, pastry butter, rapeseed oil, yeast, skimmed milk powder equivalent to 10% reconstituted skimmed milk, emulsifier: mono and diglycerides of fatty acids, salt, wheat protein, wheat gluten, carrot extract, flavourings, antioxidant: ascorbic acid, milk protein","Eggs, Gluten, Milk","Nuts, Peanuts, Soybeans",1.485,353,11,4,55,11,3.5,8.6,0.003,https://images.openfoodfacts.org/images/products/325/654/000/0698/front_fr.201.200.jpg,"Snacks, Sweet snacks, Sweet pastries and pies, Viennoiseries, Milk bread rolls",,,,,moderate,moderate,moderate,low,"['E300 - Ascorbic acid', 'E471 - Mono- and diglycerides of fatty acids']","Plastic , Bag , fr:Clip en plastique , fr:Clip et sachet plastique à jeter , fr:Pensez au tri! , fr:Point vert , fr:Sachet en plastique","Cora , Leclerc , Magasins U , Auchan , Carrefour , carrefour.fr , Intermarché","Belgium , France , Switzerland , United Kingdom , United States",France,France,,,
https://world.openfoodfacts.org/product/3045140105502/milka-alpine-milk-chocolate-bar,Milka Alpine Milk Chocolate Bar – 100 g,3.04514E+12,Milka,100 g,100 g,E,4,"Sugar, Cocoa butter, Cocoa mass, Skimmed milk powder, Sweet whey powder (from milk), Concentrated butter, Emulsifier (Soya lecithine), Hazelnut Paste, Flavouring","Milk, Nuts, Soybeans","Gluten, Nuts",2.255,539,31,19,57,55,2.3,6.5,0.275,https://images.openfoodfacts.org/images/products/304/514/010/5502/front_fr.583.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates, Milk chocolate bar, Cacao-et-dérivés, Snacks-sucrés",,,,,high,high,high,low,"['E322 - Lecithins', 'E322i - Lecithin']","Plastic , Sleeve","Intermarché , Leclerc , Carrefour , Aldi , Eroski , Woolworths , REWE , Coles , Auchan , Netto","Algeria , Austria , Bulgaria , France , Germany , Hungary , Italy , Morocco , Poland , Tunisia , United Kingdom",Unspecified,,,,
https://world.openfoodfacts.org/product/3284230006408/sliced-brioche-la-boulangere,Sliced ​​Brioche – La Boulangère – 400 g,3.28423E+12,La Boulangère,400 g,26.7 g (1 tranche de 26.7 g environ),C,4,"WHEAT flour*/** 54%, whole EGGS */** 14%, brown cane sugar*, sunflower oil*, sourdough* (water, WHEAT */** 2% and RYE * flours, yeasts), WHEAT GLUTEN*, natural vanilla flavouring* (contains alcohol*), salt, yeast, vanilla extract*, deactivated yeast. Possible traces of milk , mustard and soya . *Ingredients from Organic Farming. **Ingredients from French fair trade.","Eggs, Gluten","Milk, Mustard, Soybeans",1.413,336,9.4,0.9,52,13,3.9,8.8,0.95,https://images.openfoodfacts.org/images/products/328/423/000/6408/front_en.160.200.jpg,"Snacks, Breakfasts, Sweet snacks, Sweet pastries and pies, Viennoiseries, Brioches, Pure butter brioche, fr:Brioches tranchées",,unknown,,,moderate,low,high,moderate,[],"fr:Film en plastique , fr:Sachet plastique","Magasins U , Intermarché , E.Leclerc , carrefour.fr",France,Farine œuf France,France,,,
https://world.openfoodfacts.org/product/10614594/m-m-s-bunt-dragierte-erdnusse-american,M&M’s Bunt dragierte Erdnüsse – American,10614594,American,,1 portion (125 g),C,,"Weizenmehl, Wasser, 3% Kartoffelflocken, Roggenmehl, Salz, Hefe, Säureregulator: Natriumacetate; Weizenmalzmehl, Alkohol. Kann Spuren von Soja, Milch, Senf und Sesam enthalten.",,,577,138,1.84,0,27.2,0,0,2.88,1.1,https://images.openfoodfacts.org/images/products/000/001/061/4594/front_de.71.200.jpg,"Snacks, Sweet snacks, Confectioneries",,,,,low,low,low,moderate,[],,,"Austria , France , Germany , Ireland , Italy , Switzerland , United Kingdom , United States",,,,,
https://world.openfoodfacts.org/product/40896243/organic-dark-chocolate-lidl,Organic Dark Chocolate – LIDL – 100 g,40896243,LIDL,100 g,10 serving (10 g),E,4,"French: Pâte de cacao, sucre de canne, beurre de cacao, émulsifiant : lécithines ( soja ).",Soybeans,"Milk, Nuts",2.38,570,42,25,35,267,7,9,0.02,https://images.openfoodfacts.org/images/products/000/004/089/6243/front_en.168.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar with more than 70% cocoa",,,,,high,high,high,low,['E322 - Lecithins'],"Metal , Cardboard , Sheet , Sleeve",Lidl,"Belgium , Bulgaria , France , Germany , Italy , Portugal , Serbia , Spain",,,,,
https://world.openfoodfacts.org/product/20815394/fruit-nut-mix-alesto,Fruit & Nut Mix – Alesto – 200 g,20815394,"Alesto , Lidl",200 g,100 g,D,3,"25% Walnuts, 25% Whole Almonds, 25% Sultanas (Sultanas, Sunflower Oil), 25% Dried Sweetened Cranberries (Cranberries, Sugar, Sunflower Oil).","Nuts, Sulphur dioxide and sulphites","Nuts, Peanuts",2.11,504,31.7,3,40.5,35.7,6.9,10.8,0.02,https://images.openfoodfacts.org/images/products/000/002/081/5394/front_en.175.200.jpg,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Snacks, Dried products, Fruits based foods, Dried plant-based foods, Dried fruits, Dried-mixed-fruits, Mix of grains and dried fruit, Mix of grains and raisins, Nuts-with-dried-fruits",,,,,high,moderate,high,low,[],"Bag , de:07 LDPE/OPP/PET",Lidl,"France , Germany , Hungary , Italy , Netherlands , Portugal , Switzerland",,,,,
https://world.openfoodfacts.org/product/3046920029780/mild-dark-lindt-excellence,Mild Dark – Lindt Excellence – 100 g,3.04692E+12,Lindt Excellence,100 g,10 g,E,4,"cocoa mass, sugar, cocoa butter, emulsifier ( soya lecithin ), vanilla, may contain hazelnuts , almonds , milk",Soybeans,"Milk, Nuts",2.528,610,48,29,33,0,,6.9,0.01,https://images.openfoodfacts.org/images/products/304/692/002/9780/front_en.260.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar with more than 70% cocoa, Extra fine dark chocolates",,,,,high,high,high,low,"['E322 - Lecithins', 'E322i - Lecithin']","Metal , Recyclable Metals , Aluminium , Tray , Container","Carrefour , Magasins U , Woolworths , carrefour.fr , Coles","Australia , Austria , Denmark , France , Germany , Morocco , New Zealand , Spain , Switzerland",,Allemagne,,,
https://world.openfoodfacts.org/product/3587220002252/la-gache-tranchee-la-fournee-doree,La gâche tranchée – La Fournée Dorée – 500 g,3.58722E+12,La Fournée Dorée,500 g,33.5 g,E,4,"French: Farine de blé 52%, sucre, beurre frais 10%, œufs entiers frais 8%, eau, crème fraîche 3%, sel, arômes naturels (contient alcool), levure, gluten de blé , eau de vie, protéines de lait , levure désactivée, colorant (béta carotène)","Eggs, Gluten, Milk",Nuts,1.434,341,12,7.4,49,13,,8.1,1.12,https://images.openfoodfacts.org/images/products/358/722/000/2252/front_fr.236.200.jpg,"Snacks, Sweet snacks, Sweet pastries and pies, Viennoiseries, Brioches",,,,,moderate,high,high,moderate,"['E160a - Carotene', 'E160ai - Beta-carotene']","Plastic , Bag , fr:Film en plastique","Magasins U , Auchan , carrefour.fr , Leclerc","France , Germany , Switzerland",European Union,"85150 , Vendée , France , Pays de la Loire , La Mothe Achard",,,
https://world.openfoodfacts.org/product/5053990101597/sour-cream-onion-potato-chips-pringles,Sour Cream & Onion Potato Chips – Pringles – 165 g,5.05399E+12,Pringles,165 g,15 chips (27 g),E,4,"Dehydrated potatoes, vegetable oils (Conflower, corn), rice flour, wheat starch, corn flour, sour cream & onion flavour, wheat starch, flavour enhancers (monosodium glutamate, disodium guanylate, disodium inosinate}, onion powder, maltodextrin, salt, dextrose, sunflower oil, sugar, sweet whey powder ( milk ), potato starch, modified maize starch, acids (citric acid, lactic acid, malic acid), sour cream powder ( milk )*, natural and nature identical flavourings onion powder and sour cream yeast extract, glucose syrup, four), emulsifier (E471) colour (annatto). milk .","Gluten, Milk",En-gluten-en-milk,2.25,537,33.3,5.56,51.5,7.41,3.7,6.67,2.5,https://images.openfoodfacts.org/images/products/505/399/010/1597/front_en.55.200.jpg,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Salty snacks made from potato",,,,,high,high,moderate,high,"['E160b - Annatto', 'E270 - Lactic acid', 'E296 - Malic acid', 'E330 - Citric acid', 'E471 - Mono- and diglycerides of fatty acids', 'E621 - Monosodium glutamate', 'E627 - Disodium guanylate', 'E631 - Disodium inosinate']","Box , Container","Cora , Intermarché","Algeria , Bulgaria , Croatia , Egypt , Hungary , Iraq , Lebanon , Libya , Lithuania , Morocco , Poland , Romania , Tunisia , Ukraine",,Belgique,,,
https://world.openfoodfacts.org/product/8410510012196/chocolat-noir-92-cacao-dark-excellente,Chocolat Noir 92% cacao – Dark Excellente – 100 g,8.41051E+12,Dark Excellente,100 g,10g,E,4,"French: Pâte de cacao, cacao en poudre dégraissé, beurre de cacao, sucre, lait en poudre, pâte de amandes et de noisettes , émulsifiants (lécithines ( soja , tournesol)) et arôme.","Milk, Nuts, Soybeans",Nuts,2.43,580,49,33,14,10,,15,0,https://images.openfoodfacts.org/images/products/841/051/001/2196/front_fr.3.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates",,,,,high,high,moderate,low,"['E322 - Lecithins', 'E322i - Lecithin']",,,Morocco,,,,,
https://world.openfoodfacts.org/product/5410126006957/biscoff-creamy-lotus,Biscoff Creamy – Lotus – 400 gram,5.41013E+12,Lotus,400 gram,15 gram,E,4,"wheat flour , sugar, vegetable oils (palm oil, rapeseed oil), golden syrup, baking powder (sodium acid carbonate), soy flour , salt, cinnamon, rapeseed oil, sugar, emulsifier ( soy lecithin ), acidifier (citric acid)","Gluten, Soybeans",,2.435,584,38.1,7.6,57,36.8,0.8,2.9,0.54,https://images.openfoodfacts.org/images/products/541/012/600/6957/front_en.161.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Breakfasts, Spreads, Sweet spreads, fr:Pâtes à tartiner, Speculoos spreads",TRUE,unknown,unknown,,high,high,high,moderate,"['E322 - Lecithins', 'E322i - Lecithin', 'E330 - Citric acid', 'E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate']","Container , Verre","Carrefour , Auchan , Magasins U , Delhaize , Albert Heijn , carrefour.fr , Jumbo","Algeria , Belgium , France , Luxembourg , Mauritania , Morocco , Netherlands , Switzerland , Tunisia",,,,,
https://world.openfoodfacts.org/product/7622210601988/granola-lu,Granola – LU – 200 g e,7.62221E+12,"LU , Mondelez International",200 g e,12.5 g,E,4,"wheat flour 48%, milk chocolate 27% sugar, cocoa mass, cocoa butter, whey powder (from milk), skimmed milk powder, vegetable fats (palm, shea in varying proportions), concentrated butter, emulsifiers ( soy lecithins , e476), lactose ( milk ), aromamel, vegetable oils (palm, copra), sugar, sugar syrup, wheat bran, baking powder (sodium carbonates,  ammonium carbonates), salt, wheat germ, acidity regulator (citric acid), may contain eggs , nuts , sesame","Gluten, Milk, Soybeans",Nuts,2.058,491,23,12,62,28,3.5,5.9,1.2,https://images.openfoodfacts.org/images/products/762/221/060/1988/front_en.168.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Chocolate biscuits, Shortbread cookies, Biscuit-with-chocolate-covering, Digestives covered with chocolate, Shortbread cookie with chocolate",TRUE,,,,high,high,high,moderate,"['E322 - Lecithins', 'E322i - Lecithin', 'E330 - Citric acid', 'E476 - Polyglycerol polyricinoleate', 'E500 - Sodium carbonates', 'E503 - Ammonium carbonates']","fr:sachet plastique , fr:étui carton","Dia , Leclerc , Magasins U , Carrefour , Casino , Intermarché , Auchan , Monoprix , carrefour.fr","Belgium , France , Martinique , Morocco , Réunion , Switzerland , United States",France,France,,,
https://world.openfoodfacts.org/product/3041090063206/cracotte-cereales-completes-lu,Cracotte Céréales Complètes – lu – 250,3.04109E+12,"LU , lu",250,7.35 g,C,4,"cereals 98,3% [whole wheat flour 65,8%, rye flour , wheat flour 10,2%, rice flour, meatnut wheat flour, wheat semolina , buckwheat flour, barley flour], sugar, skimmed milk powder, salt, palm oil, wheat germs, emulsifier (sunflower lecithin)","Gluten, Milk","Sesame seeds, Soybeans",1.591,380,2.8,1,75,7.9,5.4,11,1.6,https://images.openfoodfacts.org/images/products/304/109/006/3206/front_fr.156.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Extruded crispbreads",TRUE,,,,low,low,moderate,high,[],"Plastic , Cardboard , fr:Boîte carton , fr:Etui en carton , fr:Plastique à jeter , fr:Sachet en plastique , fr:Étui carton à recycler","Intermarché , Magasins U , Delhaize , carrefour.fr","Belgium , France , Luxembourg , Netherlands , Réunion , Switzerland",,,,,
https://world.openfoodfacts.org/product/80052760/kinder-bueno,Kinder Bueno – 43 g,80052760,Kinder,43 g,21.5 g,E,4,"MILK chocolate 31.5% (sugar, cocoa butter, cocoa mass, skimmed MILK powder, concentrated POTTER, emulsifier: lecithins ( SOYA ), vanillin), sugar, palm oil, WHEAT flour, HAZELNUTS (10.5%), skimmed MILK powder, MILK powder, chocolate (sugar, cocoa mass, cocoa butter, emulsifier: lecithins ( SOYA ), vanillin), fat-reduced cocoa, emulsifier: lecithins ( SOYA ), raising agent (sodium bicarbonate), salt, vanillin.","Gluten, Milk, Nuts, Soybeans",None,2.393,572,37.3,17.3,51.5,0,2,8.6,0.198,https://images.openfoodfacts.org/images/products/000/008/005/2760/front_en.503.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Wafers, Chocolate biscuits, Stuffed wafers, Chocolate stuffed wafers",TRUE,unknown,,,high,high,high,low,"['E322 - Lecithins', 'E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate']","Plastic , PP 5 - Polypropylene , Plástico","Tesco Express , Taha market","Australia , Belgium , Estonia , France , Greece , Hungary , Ireland , Italy , Latvia , Libya , Lithuania , Morocco , New Zealand , Poland , Portugal , Romania , Spain , Switzerland , United Kingdom",,,,,
https://world.openfoodfacts.org/product/5017764128104/chips-kettle,Chips – Kettle,5.01776E+12,Kettle,,1 portion (100 g),D,3,"select potatoes, sunflower oil, sea salt. gluten-free.",,,2.07,494,25.4,3.5,56.7,0.1,4,7.7,0.9,https://images.openfoodfacts.org/images/products/501/776/412/8104/front_en.3.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Corn chips",,unknown,unknown,,high,moderate,low,moderate,[],Mixed plastic film-packet,,United Kingdom,,,,,
https://world.openfoodfacts.org/product/5053990101573/original-pringles,Original Pringles – 165 g,5.05399E+12,Pringles,165 g,30g,D,4,"Romanian: cartofi deshidratati, uleiuri vegetale (floarea soarelui), faina de grâu, făină de orez, făină de porumb, emulsificator (E471), maltodextrina, sare, colorant annatto norbixină","Gluten, Soybeans",,2.214,530,31,3,55,0,3.5,6.1,1,https://images.openfoodfacts.org/images/products/505/399/010/1573/front_en.44.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Salty snacks made from potato",,,,,high,moderate,low,moderate,['E471 - Mono- and diglycerides of fatty acids'],Container,"Гиппо , Spar , Yerevan City","Armenia , Belarus , Belgium , Bosnia and Herzegovina , Bulgaria , Croatia , France , Hungary , Kuwait , Latvia , Lebanon , Lithuania , Morocco , Poland , Romania , Russia , Serbia , Switzerland , Ukraine",,Belgique,,,
https://world.openfoodfacts.org/product/7300400481571/wasa-barilla,wasa – Barilla – 270 g,7.3004E+12,"Barilla , Wasa",270 g,8.8 g (1 tranche),A,3,"Farine complète de SEIGLE (110 g*), sel.",Gluten,"Lupin, Milk, Mustard, Sesame seeds, Soybeans",1.423,338,1.5,0.3,62,2,20,9,1,https://images.openfoodfacts.org/images/products/730/040/048/1571/front_fr.1729.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Cereals and their products, Chips and fries, Crisps, Breads, Crispbreads, Crispbreads(wholemeal)",,,,,low,low,low,moderate,[],Paper,"Magasins U , Leclerc , Carrefour Market , Auchan , carrefour.fr","France , Guadeloupe , Italy , Switzerland",Unspecified,Allemagne,,,
